SiteYear,masterid,stationcode,sampledate,evaluator,hydromodcomments,fullyarmored,fullyarmoredcomments,area.SqMile,precip.Inch,valleyslope,valleywidth.Meter,giscomments,d50estimate,d50,d50comments,bankheightl1,bankheightl2,bankheightl3,bankheightr1,bankheightr2,bankheightr3,bankheightcomments,bankanglel1,bankanglel2,bankanglel3,bankangler1,bankangler2,bankangler3,bankanglecomments,streambedstate,streambedstatecomments,armoringpotential,armoringpotentialcomments,GradeCtrl.Hydromod,GradeCtrlComnts.Hydromod,lateralsusceptibilityl,lateralsusceptibilityr,lateralsusceptibilitycomments,Q10,VertSuscept,LatRatingL1,LatRatingL2,LatRatingL3,LatRatingR1,LatRatingR2,LatRatingR3,AverageLatSuscept,Year,stationname,latitude,longitude,huc,county,smcshed,smc_lu,psa_lu,probabilistic,new_lat,new_long,regionalboardnumber,psa6c,psa9c,psa10c,eco_ii_2010,eco_iii_2010,ag_2000_1k,ag_2000_5k,ag_2000_ws,code_21_2000_1k,code_21_2000_5k,code_21_2000_ws,urban_2000_1k,urban_2000_5k,urban_2000_ws,roaddens_1k,roaddens_5k,roaddens_ws,paved_int_1k,paved_int_5k,paved_int_ws,invdamdist,ag_2011_1k,ag_2011_5k,ag_2011_ws,urban_2011_1k,urban_2011_5k,urban_2011_ws,forest_2011_1k,forest_2011_5k,forest_2011_ws,pasture_2011_1k,pasture_2011_5k,pasture_2011_ws,row_crops_2011_1k,row_crops_2011_5k,row_crops_2011_ws,channeltype,structurewidth,structureshape,structureshapecomments,rightsideofstructure,rightvegetation,rightsidecomments,leftsideofstructure,leftvegetation,leftsidecomments,bottom,bottomcomments,vegetation,lowflowpresence,lowflowwidth,gradecontrolpresence,gradecontrollocation,GradeCtrlComnts.ChEn,channelmodcomments,CRAM.Index,CRAM.Biotic,CRAM.Buffer,CRAM.Hydrology,CRAM.Physical,csci,ASCI.diatoms,ASCI.hybrid,ASCI.sba,ipi,ipi_percentile,ev_flowhab,ev_flowhab_score,h_aqhab,h_aqhab_pred,h_aqhab_score,h_subnat,h_subnat_score,pct_safn,pct_safn_pred,pct_safn_score,xcmg,xcmg_pred,xcmg_score,ipi_qa,ev_flowhab_qa,h_aqhab_qa,h_subnat_qa,xcmg_qa,pct_rc
902S01097_2019,902S01097,SMC01097,5/9/2019,"Isham, B.",SMC trend site,No,NA,7.1,19.4,0.016,55,,sand,1,NA,1.2,1.6,1,1.2,1.6,1,,41,42,32,32,55,62,,B,,C,,B,,4,5,considerable new erosion/deposition mid-reach,27.80096807,MEDIUM,MEDIUM,MEDIUM,MEDIUM,HIGH,HIGH,HIGH,MEDIUM,2019,Sandia Canyon Creek ~1.9mi above De Anza Rd.,33.48724,-117.25537,902,Riverside,Northern San Diego,Agricultural,Other,TRUE,33.4867467,-117.2556,9,SC,SCx,SCx,Xeric,85,33,26,25,8.9125,8.4064,10.5013,0,1,4,1.592926,2.386841,2.703302,2,22,27,0,33,23,24,0,1.930453,4.844477,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,NR,NR,,NR,NR,,NR,NR,,NR,,NR,NR,NR,Absent,NR,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902WE0888_2015,902WE0888,902WE0888,6/16/2015,DO/MM,,No,NA,9.7,17.7,0.023931078,335,,NA,-88,Not in file,2,2,2,2,3,1,NA,25,30,20,25,40,20,,A,NA,,NA,,NA,4,4,NA,33.98510745,High,VERY HIGH,VERY HIGH,VERY HIGH,VERY HIGH,VERY HIGH,VERY HIGH,VERY HIGH,2015,De Luz Creek Trib ~1.8mi above De Luz Creek,33.45407,-117.30182,902,San Diego,Northern San Diego,Agricultural,Ag,TRUE,33.4541711,-117.30288,9,SC,SCx,SCx,Xeric,85,21,34,26,8.8454,7.4675,5.6401,0,0,0,2.622325,2.102737,1.642975,1,7,9,0,21,35,27,0,0.2128954,0.1556255,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Absent,NA,NA,NA,71,69.44,85.38,66.67,62.5,0.83163158,NA,NA,NA,0.83,0.08,10,1,22,1.01,1,23,1,66,41.75,0.48,33,134.25,0.16,0.05,0.3,0.55,0.05,0.5,1
902WE0888_2016,902WE0888,902WE0888,6/6/2016,Damon Owen,,No,NA,9.7,17.7,0.02,572,,,-88,,1.5,1.5,1.8,2,1.5,1.5,,30,25,30,35,25,25,,A,,,NA,,NA,3,3,,33.98510745,High,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,2016,De Luz Creek Trib ~1.8mi above De Luz Creek,33.45407,-117.30182,902,San Diego,Northern San Diego,Agricultural,Ag,TRUE,33.4541711,-117.30288,9,SC,SCx,SCx,Xeric,85,21,34,26,8.8454,7.4675,5.6401,0,0,0,2.622325,2.102737,1.642975,1,7,9,0,21,35,27,0,0.2128954,0.1556255,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Absent,NA,NA,NA,69,69.44,85.38,58.33,62.5,1.13711468,0.775676891,0.810903832,1.039206987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902WE0888_2017,902WE0888,902WE0888,6/14/2017,DO/NC,,No,,9.7,17.7,0.016,324,,NA,-88,,1.5,1.5,1.5,1,1.5,2,,30,35,35,40,25,35,,A,NA,,NA,,NA,2,2,NA,33.98510745,High,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,2017,De Luz Creek Trib ~1.8mi above De Luz Creek,33.45407,-117.30182,902,San Diego,Northern San Diego,Agricultural,Ag,TRUE,33.4541711,-117.30288,9,SC,SCx,SCx,Xeric,85,21,34,26,8.8454,7.4675,5.6401,0,0,0,2.622325,2.102737,1.642975,1,7,9,0,21,35,27,0,0.2128954,0.1556255,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Absent,NA,NA,NA,65,61.11,85.38,50,62.5,0.96125933,0.705309611,0.676284326,0.790421936,0.85,0.11,9,1,21,1.04,1,23,1,57,41.81,0.59,31,134.25,0.15,0.06,0.3,0.64,0.06,0.5,1
902WE0888_2018,902WE0888,902WE0888,5/17/2018,DO/NC/KC,NA,No,NA,9.7,17.7,0.012,203,"Site is the main trib parallel to the road, not the small trib-to-the-trib perpendicular to the road.",NA,-88,NA,1.5,1.5,3,2.5,1.5,3.5,NA,20,15,20,50,20,35,NA,A,NA,,NA,,NA,3,3,NA,33.98510745,High,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,2018,De Luz Creek Trib ~1.8mi above De Luz Creek,33.45407,-117.30182,902,San Diego,Northern San Diego,Agricultural,Ag,TRUE,33.4541711,-117.30288,9,SC,SCx,SCx,Xeric,85,21,34,26,8.8454,7.4675,5.6401,0,0,0,2.622325,2.102737,1.642975,1,7,9,0,21,35,27,0,0.2128954,0.1556255,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Absent,NA,NA,NA,77,66.67,92.04,75,75,0.88144408,NA,NA,NA,0.85,0.11,10,1,24,1.02,1,21,1,61,41.81,0.54,34,134.25,0.16,0.04,0.3,0.45,0.04,0.41,1
902WE0888_2019,902WE0888,902WE0888,6/11/2019,Damon Owen,,No,NA,9.7,17.7,0.014,242,,-88,-88,NA,2,2,1,2,2,1,,30,55,25,35,25,20,,A,,NR,NR,NR,,2,2,,33.98510745,High,HIGH,VERY HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,2019,De Luz Creek Trib ~1.8mi above De Luz Creek,33.45407,-117.30182,902,San Diego,Northern San Diego,Agricultural,Ag,TRUE,33.4541711,-117.30288,9,SC,SCx,SCx,Xeric,85,21,34,26,8.8454,7.4675,5.6401,0,0,0,2.622325,2.102737,1.642975,1,7,9,0,21,35,27,0,0.2128954,0.1556255,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Absent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
903M20124_2015,903M20124,903M20124,6/24/2015,DO/MM,,No,NA,2,17.5,0.035929578,109,,NA,-88,Not in file,3,2.5,2.5,1.5,1.5,1.5,NA,35,30,30,25,25,25,,A,NA,,NA,,NA,2,2,NA,8.528903826,High,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,2015,Key's Creek Tributary,33.29947,-117.08415,903,San Diego,Northern San Diego,Agricultural,Other,TRUE,33.29947,-117.08415,9,SC,SCx,SCx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.353258,2.971526,2.971526,1,3,3,0,35,40,40,0,0.1514642,0.1514642,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Absent,NA,NA,NA,63,55.56,93.29,66.67,37.5,0.94250361,NA,NA,NA,0.85,0.1,14,1,28,1.05,1,26,1,61,41.8,0.54,34,134.95,0.16,0.05,0.3,0.55,0.05,0.45,1
903M20153_2015,903M20153,903M20153,6/24/2015,DO/MM,,No,NA,1.1,17.2,0.061875012,39,,NA,-88,Not in file,2,2,3,1.5,1.5,2,NA,45,50,70,40,30,40,,A,NA,,NA,,NA,5,4,NA,5.002952318,High,VERY HIGH,VERY HIGH,VERY HIGH,VERY HIGH,VERY HIGH,VERY HIGH,VERY HIGH,2015,Couser Canyon,33.31876,-117.10161,903,San Diego,Northern San Diego,Agricultural,Other,TRUE,33.31876,-117.10161,9,SC,SCx,SCx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.609681,4.132935,4.132935,5,6,6,0,49,47,47,0,0.03209243,0.03209243,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Absent,NA,NA,NA,50,58.33,48.92,66.67,25,0.94836156,NA,NA,NA,0.82,0.07,11,1,27,1.05,1,23,1,68,41.8,0.45,31,135.03,0.14,0.05,0.3,0.55,0.05,0.5,1
903M20165_2016,903M20165,903M20165,6/7/2016,Damon Owen,,No,NA,36.7,17.2,0.006,408,,,-88,,1.5,2,2,1.5,1.5,2,,25,25,25,30,25,30,,A,,,NA,,NA,5,5,,105.7972072,High,VERY HIGH,VERY HIGH,VERY HIGH,VERY HIGH,VERY HIGH,VERY HIGH,VERY HIGH,2016,,33.2747,-117.18089,903,San Diego,Northern San Diego,Agricultural,Ag,TRUE,33.27524252,-117.1824097,NA,SC,SCx,SCx,Xeric,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8654117,4.13032689,3.91319679,1,28,83,0,36,30,18,4,7.96521206,6.81150304,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Absent,NA,NA,NA,72,66.67,80.63,66.67,75,0.56773089,0.725432787,0.68117002,0.920393446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
903M20166_2016,903M20166,903M20166,5/2/2016,Damon Owen,,No,NA,1.1,13,0.044,16560,"watershed not delineating properly because coordinate point not located along the strea, 12/7/16 SMT",,-88,,1.5,1.5,1.5,1.5,1,1,,28,25,25,22,15,10,,A,,,NA,,NA,3,3,,4.032792167,High,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,2016,,33.24022,-117.23564,903,San Diego,Northern San Diego,SMC_out,Other,TRUE,33.23985839,-117.2371963,NA,SC,SCx,SCx,Xeric,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.21868647,4.02944875,4.02944875,NA,NA,0,0,0,4,4,34,33.14606742,33.14606742,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Absent,NA,NA,NA,61,55.56,75,75,37.5,0.58084235,0.855956954,0.854578772,0.985129108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
903M20177_2017,903M20177,903M20177,5/3/2017,DO/NC,,No,,1.7,18.8,0.09,16,,NA,-88,,0.8,0.6,0.6,0.5,0.4,0.25,,20,35,28,25,10,10,,A,NA,,NA,,NA,2,2,NA,7.824379905,High,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,2017,,33.39672,-117.11527,903,San Diego,Northern San Diego,SMC_out,Other,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Absent,NA,NA,NA,75,72.22,100,66.67,62.5,NA,0.961133698,0.840804973,0.779725687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
903M20208_2017,903M20208,903M20208,6/12/2017,DO/NC,,No,,1.7,16.6,0.04,79,,NA,-88,,1.5,1.5,1,0.75,0.75,1,,90,35,15,35,45,60,,A,NA,,NA,,NA,2,2,NA,7.109378114,High,VERY HIGH,HIGH,HIGH,HIGH,HIGH,VERY HIGH,HIGH,2017,,33.32691,-117.12282,903,San Diego,Northern San Diego,SMC_out,Other,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engineered,<5 m,Natural,NA,Vegetative/Natural,NA,NA,Vegetative/Natural,NA,NA,Soft/Natural,NA,No,Absent,NA,Absent,NA,NA,NA,68,61.11,93.29,66.67,50,NA,0.464666663,0.577813722,0.904777299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
903M20213_2017,903M20213,903M20213,6/12/2017,DO/NC,,No,,34.5,18,0.016,37,,NA,-88,,2,1.5,2.5,1.5,1.5,2,,80,30,75,35,20,25,,A,NA,,NA,,NA,2,2,NA,103.8293811,High,HIGH,MEDIUM,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,2017,,33.30566,-117.13364,903,San Diego,Northern San Diego,Agricultural,Ag,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Absent,NA,NA,NA,71,80.56,90.29,50,62.5,NA,0.486452689,0.475989401,0.733674371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
903M20214_2018,903M20214,903M20214,5/8/2018,DO/NC/KC,NA,No,NA,555.6,19.9,-0.002,1327,,NA,-88,NA,4,4,4,4,4,4,NA,30,30,30,30,30,30,NA,A,NA,,NA,,NA,5,5,NA,1258.687266,High,VERY HIGH,VERY HIGH,VERY HIGH,VERY HIGH,VERY HIGH,VERY HIGH,VERY HIGH,2018,,33.21936,-117.35881,903,San Diego,Northern San Diego,Urban,Urban,TRUE,33.21936164,-117.3588104,9,SC,SCx,SCx,Xeric,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.71685758,7.56014867,2.12487074,1,5,765,0,0,0,9,53,53.47721823,5.37496138,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engineered,>100 m,Natural,NA,Concrete,NA,NA,Concrete,NA,NA,Soft/Natural,NA,"Yes, not within past month",Absent,NA,Absent,NA,NA,NA,71,75,80.63,66.67,62.5,0.5565705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
903M20230_2018,903M20230,903M20230,5/8/2018,DO/NC/KC,NA,No,NA,529.6,20.2,0.002,3442,"Site is San Luis Rey River, not the flood control channel to the south.",NA,-88,NA,6,6,6,6,6,6,NA,30,30,30,30,30,30,NA,A,NA,,NA,,NA,5,5,NA,1221.274017,High,VERY HIGH,VERY HIGH,VERY HIGH,VERY HIGH,VERY HIGH,VERY HIGH,VERY HIGH,2018,,33.23967,-117.31776,903,San Diego,Northern San Diego,Urban,Urban,TRUE,33.23967503,-117.3177406,9,SC,SCx,SCx,Xeric,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.33431945,8.57795405,2.02914582,0,13,733,0,0,5,9,80,68.27890313,4.21048558,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engineered,>100 m,Natural,NA,Grouted rock,NA,NA,Grouted rock,NA,NA,Soft/Natural,NA,No,Absent,NA,Absent,NA,NA,NA,61,55.56,75,75,37.5,0.52195746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
903M20235_2018,903M20235,903M20235,6/12/2018,DO/NC,NA,No,NA,207.1,22.6,0.002,71,,NA,-88,NA,1,1.5,1,1,1.5,1,NA,10,15,20,20,10,20,NA,A,NA,,NA,,NA,3,3,NA,588.2988612,High,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,2018,,33.24759,-116.78551,903,San Diego,Northern San Diego,Open,Other,TRUE,33.24763134,-116.7854627,9,SC,SCm,SCm,Mountain,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.242393,0.65613414,0.7945201,1,3,149,0,0,0,0,0,0.03150268,0.11726118,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Absent,NA,NA,NA,79,77.78,96.54,66.67,75,0.72393462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
903M20280_2019,903M20280,903M20280,7/1/2019,Damon Owen,,No,NA,441.4,21.1,0.001329787,416,,-88,-88,NA,1.5,1.5,1.5,1.5,1.5,1.5,,35,25,30,35,25,30,,A,,NR,NR,NR,,2,2,,1077.852765,High,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,2019,,33.29662,-117.21939,903,San Diego,Northern San Diego,Urban,Urban,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
904M21713_2015,904M21713,904M21713,6/26/2015,DO/MM,,Yes,NA,31.2,17.8,0.003986049,15054,,NA,-88,Not in file,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,NA,,NA,1,1,NA,94.31824737,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,2015,Escondido Creek,33.11944,-117.09511,904,San Diego,Central San Diego,Urban,Urban,TRUE,33.11944,-117.09511,9,SC,SCx,SCx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.70917,13.14368,5.758577,9,32,113,0,0,1,5,94,82.79631,26.23799,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engineered,10 to 50 m,Trapezoidal,NA,Concrete,No,NA,Concrete,No,NA,Concrete,Soft bottom just upstream,No,Absent,NA,Absent,NA,NA,NA,35,38.89,25,50,25,0.50782231,NA,NA,NA,0.79,0.05,10,1,23,1.01,1,12,1,47,41.81,0,59,134.66,0.31,0.05,0.3,0.55,0.05,0.45,60
904M21720_2015,904M21720,904M21720,6/25/2015,DO/MM,,No,NA,1.2,15.2,0.057869216,21,,NA,-88,Not in file,1.5,3,1,1.5,2,1,NA,20,80,15,30,40,25,,C,NA,,NA,,NA,1,1,NA,4.906423935,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,2015,Agua Hedionda Tributary,33.15678,-117.28243,904,San Diego,Central San Diego,SMC_out,Urban,TRUE,33.15678,-117.28243,9,SC,SCx,SCx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.53644,7.090945,7.090945,0,3,3,0,0,0,0,6,51.26404,51.26404,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Absent,NA,NA,NA,71,88.89,62.5,58.33,75,0.75903649,NA,NA,NA,0.79,0.04,8,1,19,1.06,1,21,1,31,41.8,0.28,33,134.25,0.16,0.05,0.3,0.55,0.05,0.45,52
904M21729_2016,904M21729,904M21729,6/14/2016,B. Isham,,No,NA,53.1,17.3,0.014,875,,sand,1,,4.2,3.8,2,3.5,3.5,2.5,,55,46,6,15,41,33,,A,,,NA,,NA,2,2,,146.5499101,High,VERY HIGH,VERY HIGH,HIGH,HIGH,VERY HIGH,HIGH,VERY HIGH,2016,,33.09835,-117.13358,904,San Diego,Central San Diego,Agricultural,Other,TRUE,33.09814453,-117.1350955,NA,SC,SCx,SCx,Xeric,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.11342379,8.81930903,6.20724228,2,14,123,0,4,3,5,11,54.09474991,30.01161698,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,NA,NA,NA,NA,Yes,NA,NA,Yes,NA,NA,NA,Not Recorded,NA,NA,Absent,NA,NA,NA,71,66.67,87.5,66.67,62.5,0.81445632,0.356028403,0.479377384,0.790097455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
904M21761_2019,904M21761,904M21761,6/3/2019,Damon Owen,,No,NA,28.1,16.3,0.016,16,,-88,-88,NA,2,2,2,2,3,3,,45,15,35,80,45,40,,C,,NR,NR,NR,,1,1,,80.46680862,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,2019,,33.1082,-117.20794,904,San Diego,Central San Diego,Urban,Urban,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
904M21764_2018,904M21764,904M21764,4/17/2018,J. Rudolph,SMC condition site,No,NA,1.2,15.7,0.006,54,Urban area; valley is best approximation.,sand,1,sand,1,0.8,1,1,0.8,1,,3.8,10.5,5.1,6.3,11.6,13.4,,B,,B,,B,NA,2,2,,5.030234597,LOW,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,2018,,33.2075,-117.28072,904,San Diego,Central San Diego,SMC_out,Other,TRUE,33.2074964,-117.2807541,9,SC,SCx,SCx,Xeric,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.11528511,10.71738336,10.71738336,5,9,9,0,0,0,0,98,92.3880597,92.3880597,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,NR,NR,,NR,NR,,NR,NR,,NR,,NR,NR,NR,Absent,NR,,buffer of right bank is railroad right of way/access road,50,66.67,25,58.33,50,0.56131802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
904M21782_2019,904M21782,904M21782,6/11/2019,Damon Owen,,Yes,NA,19.1,18.8,0.006,465,,-88,-88,NA,-88,-88,-88,-88,-88,-88,,-88,-88,-88,-88,-88,-88,,C,,NR,NR,NR,,1,1,,64.18867293,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,2019,,33.15476,-117.03441,904,San Diego,Central San Diego,Urban,Ag,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
904M21784_2019,904M21784,904M21784,6/18/2019,Damon Owen,,Yes,NA,12.1,15.7,0.008,92,Valley poorly defined,-88,-88,NA,-88,-88,-88,-88,-88,-88,,-88,-88,-88,-88,-88,-88,,C,,NR,NR,NR,,1,1,,37.55984817,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,2019,,33.18782,-117.27686,904,San Diego,Central San Diego,Urban,Other,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
904WE1125_2015,904WE1125,904WE1125,6/22/2015,DO/MM,,No,NA,50.1,17.4,0.013923144,112,,NA,-88,Not in file,2,1.5,2,2,1.5,1.5,NA,40,30,55,20,20,35,,B,NA,C,NA,C,NA,1,1,NA,139.9392578,MEDIUM,LOW,LOW,LOW,LOW,LOW,LOW,LOW,2015,Escondido Creek above Country Club Dr.,33.09896,-117.12876,904,San Diego,Central San Diego,Agricultural,Other,TRUE,33.0990574,-117.12941,9,SC,SCx,SCx,Xeric,85,0,0,6,25.5758,13.6447,11.8778,13,76,30,3.160164,11.83805,6.333139,0,23,110,0,0,0,5,14,77.78977,31.52467,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,NR,NR,,NR,NR,,NR,NR,,NR,,NR,NR,NR,Absent,NR,,,67,69.44,90.29,58.33,50,0.76659392,NA,NA,NA,0.85,0.11,8,1,22,1.02,1,21,1,61,41.75,0.54,35,134.25,0.17,0.05,0.3,0.55,0.05,0.45,1
